pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
227,676265,"Abbott, Cory",845,26.9,0.273,0.364,0.294,0.636,0.422,0.409,0.277,15,55,89.3,6.5,2133,86.6,86.37,39,117,110,-0.2,6.06,111,155,124,148,302,317,300
227,642152,"Trivino, Lou",955,23.8,0.109,0.091,0.227,0.2,0.17,0.168,0.115,6,55,74.1,14.2,2558,81.9,81.64,45,96,131,-0.3,6.24,109,153,120,148,301,326,290
226,671345,"Foley, Jason",961,23.5,0.288,0.135,0.325,0.423,0.323,0.318,0.259,15,52,89.2,19.9,2224,85.5,85.91,28,105,121,0.4,6.55,109,154,117,146,302,329,292
225,669169,"Heasley, Jonathan",1796,12.5,0.254,0.169,0.231,0.424,0.312,0.33,0.278,15,59,87.8,9.9,2277,85.6,84.81,25,119,106,-0.8,6.25,107,154,117,147,300,324,299
224,661309,"Martínez, Adrián",1015,22.1,0.25,0.107,0.273,0.357,0.269,0.253,0.222,7,28,81.3,8.6,1936,82,81.29,32,79,145,-0.7,6.1,109,153,116,150,301,323,297
220,468504,"Chacín, Jhoulys",786,28,0.224,0.259,0.205,0.483,0.33,0.381,0.282,13,58,88.2,17.4,2630,87,86.99,29,109,111,0,5.93,109,152,122,147,305,331,301
219,678394,"Bello, Brayan",997,22,0.277,0.149,0.382,0.426,0.331,0.288,0.252,13,47,85.2,11,2497,85,85.04,20,91,128,0,6.31,106,153,115,149,293,329,292
216,677651,"Garcia, Luis",2468,8.8,0.204,0.185,0.265,0.389,0.26,0.243,0.206,11,54,86.8,17.9,2525,79.6,78.9,39,96,120,-0.7,6.04,112,155,116,147,296,324,291
215,605135,"Bassitt, Chris",2886,7.4,0.333,0.262,0.314,0.595,0.404,0.336,0.278,14,42,90.3,10.4,2346,82.8,82.76,21,91,124,0,6.18,107,153,119,147,302,327,298
213,657770,"Stout, Eric",450,47.3,0.255,0.157,0.364,0.412,0.341,0.261,0.176,13,51,87.4,29.6,2480,80.1,79.09,24,92,121,-1,5.77,106,150,117,148,295,322,296
212,543135,"Eovaldi, Nathan",1739,12.2,0.345,0.364,0.292,0.709,0.44,0.351,0.309,19,55,86.6,5.9,2171,85.9,86.62,28,104,108,0.7,6.66,106,153,118,150,294,329,293
211,608717,"Stratton, Chris",1100,19.2,0.28,0.14,0.317,0.42,0.31,0.303,0.272,14,50,86.8,10.8,2868,86.7,87.25,29,110,101,0.6,6.51,108,150,116,146,309,322,299
211,448179,"Hill, Rich",1990,10.6,0.225,0.127,0.31,0.352,0.268,0.239,0.175,16,71,80.6,14.9,2531,69.2,68.06,37,117,94,-1.1,5.83,110,156,118,150,289,324,294
210,656986,"Sousa, Bennett",365,57.5,0.216,0.098,0.25,0.314,0.266,0.24,0.189,11,51,84,-1.8,2141,87.3,87.38,34,102,108,0.1,6.31,107,150,110,146,296,323,300
210,669145,"Zimmermann, Bruce",1130,18.6,0.288,0.288,0.333,0.576,0.385,0.371,0.273,19,66,90.7,9,2433,85.1,84.81,38,112,98,-0.3,6.1,109,158,115,152,306,321,295
210,676477,"Whitlock, Garrett",1166,18,0.308,0.269,0.462,0.577,0.378,0.288,0.24,16,52,90.9,10.4,1929,83.2,84.6,49,107,103,1.4,7.19,110,155,118,151,292,330,295
208,543243,"Gray, Sonny",1872,11.1,0.218,0.073,0.314,0.291,0.23,0.231,0.201,12,55,82.5,9.2,2666,81.6,81.63,30,99,109,0,6.45,108,152,121,148,296,328,289
207,503449,"Peralta, Wily",694,29.8,0.118,0.088,0.13,0.206,0.169,0.224,0.157,4,34,87.3,11.5,2257,83.6,82.41,17,71,136,-1.2,5.63,107,155,115,149,307,329,291
207,656061,"Abreu, Albert",707,29.3,0.125,0.125,0.158,0.25,0.185,0.195,0.132,4,32,84.7,11.1,2265,88.6,88.92,37,82,125,0.3,6.43,108,153,120,147,296,326,291
206,663574,"Santillan, Tony",408,50.5,0.243,0.135,0.308,0.378,0.345,0.334,0.234,9,37,83.8,18.9,2292,86.5,85.74,28,73,133,-0.8,5.94,108,147,117,142,291,318,291
204,656458,"Gilbreath, Lucas",796,25.6,0.157,0.098,0.292,0.255,0.235,0.245,0.169,8,51,93.1,13.7,2392,82.7,82.79,34,93,111,0.1,6.17,112,152,119,148,301,327,301
203,622554,"Domínguez, Seranthony",823,24.7,0.216,0.137,0.435,0.353,0.269,0.226,0.151,11,51,88.8,4,2441,89.5,89.43,52,91,112,-0.1,6.27,111,151,119,147,301,326,286
201,656546,"Hoffman, Jeff",848,23.7,0.222,0.148,0.313,0.37,0.3,0.303,0.222,6,27,84.1,23.6,2691,81.2,81.23,20,52,149,0,6.35,112,149,120,143,295,320,289
201,657265,"Strzelecki, Peter",605,33.2,0.244,0.111,0.345,0.356,0.286,0.27,0.212,11,45,86.7,18.1,2974,82.9,83.07,26,82,119,0.2,6.5,109,153,120,146,297,319,296
200,641927,"Ober, Bailey",854,23.4,0.188,0.072,0.273,0.261,0.199,0.283,0.242,13,69,91.2,11.3,2175,82.9,84.09,40,108,92,1.2,7,107,153,121,148,299,329,293
200,670990,"Ramirez, Yohan",620,32.3,0.239,0.217,0.346,0.457,0.337,0.302,0.221,11,46,85.3,24.8,2375,82.7,83.36,31,81,119,0.7,6.92,107,150,118,147,297,320,293
199,600921,"Machado, Andres",997,20,0.25,0.208,0.256,0.458,0.339,0.36,0.279,12,48,87.6,8.6,2010,87.1,88.08,25,87,112,1,6.83,108,151,118,144,301,315,294
198,669022,"Gore, MacKenzie",1258,15.7,0.286,0.122,0.406,0.408,0.349,0.343,0.257,14,49,87.9,10.1,1957,87.4,88.33,30,94,104,0.9,6.8,112,158,119,149,292,314,295
197,664208,"Maton, Phil",1089,18.1,0.319,0.234,0.333,0.553,0.396,0.388,0.324,15,47,84.8,18.3,2673,80.9,81.62,35,104,93,0.7,7.01,108,152,114,145,296,323,290
197,663765,"Woodford, Jake",697,28.3,0.189,0.135,0.2,0.324,0.214,0.253,0.228,7,37,85.2,24.5,2508,82.1,82.01,24,94,103,-0.1,6.35,112,153,117,148,299,319,294
196,641755,"Kinley, Tyler",376,52.1,0.196,0.02,0.385,0.216,0.181,0.149,0.147,10,51,83.4,4.8,2424,89.5,88.97,54,115,81,-0.5,5.59,112,152,120,147,301,328,301
195,528748,"Castellanos, Humberto",748,26.1,0.235,0.275,0.237,0.51,0.341,0.34,0.259,12,51,87.7,19.7,2073,86.2,85.74,13,92,103,-0.5,5.98,111,151,118,149,302,326,300
194,676534,"Faucher, Calvin",433,44.8,0.31,0.119,0.4,0.429,0.344,0.288,0.229,13,42,87.1,8.9,2780,88,86.88,28,92,102,-1.1,5.59,108,151,113,148,301,322,294
193,657140,"Wright, Kyle",2697,7.2,0.27,0.162,0.258,0.432,0.314,0.346,0.281,10,37,86.3,18.8,2394,90.1,90.73,22,89,104,0.6,6.49,114,153,122,148,309,324,298
193,621121,"McCullers Jr., Lance",759,25.4,0.185,0.037,0.294,0.222,0.221,0.206,0.16,10,54,85.5,17.2,2858,85.1,84.16,28,88,105,-0.9,5.84,108,154,115,148,292,324,291
193,665625,"Peguero, Elvis",308,62.7,0.273,0.205,0.313,0.477,0.344,0.297,0.234,12,44,84.9,8.4,2525,91,91.73,33,108,85,0.7,6.67,115,152,122,155,296,323,295
192,663559,"Falter, Bailey",1295,14.8,0.28,0.22,0.324,0.5,0.349,0.346,0.291,14,50,88,14.1,1967,83.5,85.35,35,106,86,1.8,7.42,112,152,116,147,296,323,292
192,682051,"Hill, Garrett",1019,18.8,0.25,0.341,0.229,0.591,0.362,0.35,0.266,11,44,88.1,24.6,2527,82.6,83.08,21,91,101,0.5,6.39,103,152,117,143,303,331,289
191,425844,"Greinke, Zack",2272,8.4,0.351,0.228,0.383,0.579,0.398,0.296,0.294,20,57,87.6,17.5,2435,82.2,81.82,21,93,98,-0.4,5.86,104,152,117,144,307,326,301
190,670090,"Mills, Wyatt",503,37.8,0.245,0.143,0.314,0.388,0.317,0.292,0.226,12,49,83.1,14.1,2353,80.8,81.16,23,84,106,0.4,6.67,110,154,119,146,300,325,295
189,571670,"Floro, Dylan",863,21.9,0.233,0.1,0.261,0.333,0.274,0.261,0.195,7,30,83.5,5.2,1891,84.1,83.44,31,77,112,-0.7,6.2,107,152,116,149,301,317,290
187,669923,"Kirby, George",2092,8.9,0.283,0.087,0.333,0.37,0.292,0.209,0.205,13,46,88.1,9.3,2188,85.5,85.89,13,93,94,0.4,6.59,110,152,116,147,293,322,299
185,642546,"Hernández, Jonathan",511,36.2,0.061,0.03,0.095,0.091,0.118,0.169,0.12,2,33,86.5,1.9,2520,87.3,87.39,32,73,112,0.1,6.33,111,151,116,146,297,318,292
185,665795,"Cabrera, Edward",1215,15.2,0.128,0.154,0.15,0.282,0.233,0.286,0.19,5,39,87.2,12,2423,86.8,87.29,37,87,98,0.5,6.46,104,154,117,150,301,318,286
184,503285,"O'Day, Darren",385,47.8,0.25,0.222,0.267,0.472,0.336,0.283,0.216,9,36,82.1,19.7,2315,78.2,78.55,21,87,97,0.4,6.53,110,152,121,144,308,326,295
183,623167,"Flexen, Chris",2204,8.3,0.058,0,0.073,0.058,0.073,0.178,0.134,3,52,83,25,2539,80.9,80.37,24,102,81,-0.5,5.93,110,152,123,144,293,323,295
182,554340,"Garcia, Yimi",1039,17.5,0.241,0.138,0.273,0.379,0.331,0.362,0.253,7,29,86.1,21.5,2456,89.4,88.55,18,68,114,-0.8,5.7,109,156,122,148,301,320,291
181,672578,"Hernández, Carlos",1035,17.5,0.375,0.188,0.444,0.563,0.413,0.36,0.293,18,48,90.8,9.1,2029,85.8,84.93,34,98,83,-0.9,6.55,107,152,118,145,306,325,299
180,656464,"Ginkel, Kevin",479,37.6,0.186,0.047,0.32,0.233,0.182,0.135,0.137,8,43,85.8,4.5,2169,85.4,85.84,39,88,92,0.4,6.6,109,152,121,148,298,321,294
179,660787,"De Los Santos, Yerry",449,39.9,0.262,0.19,0.375,0.452,0.323,0.294,0.235,11,42,85.2,16.7,2185,83.9,84.48,28,82,97,0.6,6.73,109,152,115,148,301,321,298
179,661527,"Martinez, Seth",592,30.2,0.167,0.083,0.233,0.25,0.19,0.186,0.162,8,48,80.4,35.5,2467,79.6,80.24,37,92,87,0.6,6.86,109,152,112,146,293,319,288
178,592390,"Hembree, Heath",396,44.9,0.237,0.237,0.233,0.474,0.324,0.343,0.243,9,38,87.8,24.2,2645,84.2,84.87,20,82,96,0.7,6.63,104,151,117,146,308,322,296
177,607179,"Weems, Jordan",738,24,0.245,0.061,0.343,0.306,0.24,0.235,0.231,12,49,89.1,14.5,2234,88.2,88.61,26,98,79,0.4,6.47,113,154,122,148,303,316,295
176,672391,"Ort, Kaleb",529,33.3,0.25,0.125,0.318,0.375,0.345,0.396,0.294,8,32,87.3,22.8,2378,86,85.51,26,76,100,-0.5,6.07,106,154,121,149,290,328,292
176,670059,"Holderman, Colin",432,40.7,0.114,0,0.235,0.114,0.157,0.158,0.089,4,35,84.7,29.1,2455,86.1,86.38,32,78,98,0.3,6.37,111,154,120,148,300,322,297
174,657024,"Swanson, Erik",880,19.8,0.359,0.179,0.462,0.538,0.395,0.291,0.274,14,39,85.5,19.4,2311,84.9,85.17,27,89,85,0.3,6.72,108,151,118,145,296,320,286
173,641302,"Alexander, Tyler",1591,10.9,0.15,0.175,0.121,0.325,0.197,0.353,0.264,6,40,88.7,20.9,2339,77.7,77.59,15,90,83,-0.1,6.23,111,156,113,147,297,328,297
170,661440,"Llovera, Mauricio",306,55.6,0.182,0.121,0.238,0.303,0.248,0.243,0.168,6,33,79.4,22.4,2396,83.7,83.66,28,84,86,0,6.22,114,154,119,150,294,325,296
170,656605,"Keller, Mitch",2661,6.4,0.267,0.2,0.333,0.467,0.356,0.348,0.267,12,45,90.8,8.7,2451,87,87.06,22,76,94,0.1,6.26,103,152,118,148,313,324,302
170,594311,"Gustave, Jandel",466,36.5,0.147,0.029,0.2,0.176,0.181,0.218,0.141,5,34,89.2,15.9,2379,86.2,85.7,14,62,108,-0.5,5.8,108,150,119,144,296,315,294
170,543339,"Hudson, Daniel",406,41.9,0.116,0,0.192,0.116,0.142,0.192,0.162,5,43,85.9,-0.3,2469,88.8,89.06,36,87,83,0.3,6.36,111,153,121,148,299,320,294
169,489265,"Romo, Sergio",335,50.4,0.237,0.316,0.185,0.553,0.352,0.315,0.22,9,38,85.4,32.3,2788,77,76.91,20,88,81,-0.1,6.39,110,151,119,146,287,321,289
167,547973,"Chapman, Aroldis",679,24.6,0.22,0.244,0.241,0.463,0.373,0.39,0.24,9,41,88.1,21.9,2282,85.7,87.06,30,83,84,1.4,7.23,111,153,120,149,295,324,289
167,656427,"Flaherty, Jack",662,25.2,0.214,0.071,0.29,0.286,0.237,0.283,0.235,9,42,86.2,17.8,2435,83.8,84.71,29,82,85,0.9,6.88,110,150,116,149,300,319,297
167,657508,"Baumann, Mike",580,28.8,0.22,0.098,0.267,0.317,0.253,0.248,0.218,9,41,89.8,9.4,2316,91.5,91.78,18,80,87,0.3,6.41,106,152,118,149,303,319,294
166,592773,"Stanek, Ryne",895,18.5,0.28,0.04,0.438,0.32,0.308,0.254,0.214,7,25,87.1,10.8,2513,87.1,86.73,14,43,123,-0.4,6.05,108,153,114,146,297,322,288
165,669358,"Baz, Shane",444,37.2,0.2,0.222,0.292,0.422,0.297,0.232,0.172,9,45,88.9,16.2,2541,87.7,88.32,40,92,73,0.6,6.52,105,153,113,146,300,324,298
165,592866,"Williams, Trevor",1407,11.7,0.237,0.289,0.231,0.526,0.34,0.306,0.246,9,38,86.1,11,2248,83.2,84.06,28,77,88,0.9,6.76,109,153,119,148,302,329,297
165,554431,"Matzek, Tyler",713,23.1,0.172,0.034,0.294,0.207,0.25,0.272,0.186,5,29,85.8,6.4,2808,83.2,83.17,28,66,99,0,6.27,112,155,122,149,306,321,295
164,544365,"Bañuelos, Manny",718,22.8,0.276,0.138,0.364,0.414,0.411,0.433,0.318,8,29,82.5,9.7,2415,85.8,85.94,21,73,91,0.1,6.34,107,149,115,147,297,318,291
164,595881,"Beede, Tyler",1072,15.3,0.24,0.24,0.211,0.48,0.372,0.426,0.292,6,25,89.3,20.1,2068,88,88.28,17,57,107,0.3,6.47,103,151,115,147,305,323,296
162,663989,"Vespi, Nick",446,36.3,0.268,0.293,0.381,0.561,0.368,0.362,0.257,11,41,88.2,16.6,2550,83.6,82.66,31,88,74,-0.9,5.75,108,158,116,149,298,320,295
162,641447,"Castano, Daniel",577,28.1,0.188,0.031,0.25,0.219,0.208,0.24,0.221,6,32,83.6,21.3,2437,81.2,80.62,19,67,95,-0.6,6.02,107,152,115,150,297,312,290
161,669212,"Morgan, Eli",1017,15.8,0.182,0,0.273,0.182,0.161,0.204,0.211,6,33,82.9,10.2,2274,85.7,85.33,32,85,76,-0.4,6.05,109,154,122,149,298,316,290
160,605195,"Crick, Kyle",279,57.3,0.216,0.054,0.364,0.27,0.314,0.309,0.192,8,37,87,20.5,3053,79.7,79.22,21,75,85,-0.5,6.15,108,150,113,146,300,328,297
160,621366,"Borucki, Ryan",415,38.6,0.242,0.455,0.25,0.697,0.427,0.325,0.192,8,33,89.1,14.7,2357,87.7,88.35,34,80,80,0.7,6.6,110,150,119,146,289,319,290
160,621381,"Strahm, Matt",764,20.9,0.233,0.067,0.304,0.3,0.288,0.271,0.198,7,30,85.1,13.7,2391,88.6,88.61,22,80,80,0,6.16,109,155,116,149,292,321,294
159,656731,"Megill, Tylor",791,20.1,0.061,0.091,0.059,0.152,0.107,0.171,0.143,2,33,88.4,21.7,2297,85.2,86.5,21,72,87,1.3,7.22,112,154,120,148,302,330,303
158,669713,"Wesneski, Hayden",495,31.9,0.119,0.19,0.15,0.31,0.245,0.258,0.154,5,42,83.1,28.7,2566,81.2,81.43,24,71,87,0.2,6.63,110,153,121,148,302,320,290
157,501381,"Pineda, Michael",731,21.5,0.214,0.048,0.281,0.262,0.207,0.219,0.221,9,42,88.9,4.5,1933,80.7,79.95,23,79,78,-0.8,6.1,109,155,116,146,303,328,290
154,674072,"Henry, Tommy",773,19.9,0.244,0.317,0.214,0.561,0.379,0.365,0.257,10,41,87.8,16,2193,85.7,86.12,24,94,60,0.4,6.44,110,152,121,148,298,320,296
152,608032,"Estévez, Carlos",1021,14.9,0.16,0.16,0.25,0.32,0.193,0.139,0.118,4,25,83.4,15,2280,87.3,87.39,12,56,96,0.1,6.13,109,152,123,146,309,329,299
151,664092,"Poppen, Sean",439,34.4,0.237,0.289,0.222,0.526,0.342,0.289,0.206,9,38,86.8,26.7,2280,83.5,82.9,15,63,88,-0.6,6.05,108,150,122,144,303,322,294
151,663432,"Rainey, Tanner",521,29,0.225,0.075,0.375,0.3,0.253,0.199,0.161,9,40,84.6,8.7,2383,88.4,88.01,43,84,67,-0.4,6.42,113,154,122,145,305,322,299
150,661269,"Gutierrez, Vladimir",684,21.9,0.263,0.026,0.357,0.289,0.269,0.262,0.244,10,38,82.4,16.4,2490,82.2,82.19,20,72,78,0,6.37,111,149,121,143,297,320,290
150,664776,"Cousins, Jake",267,56.2,0.222,0.148,0.5,0.37,0.284,0.217,0.165,6,27,73.5,29.5,2624,82.9,83.35,31,64,86,0.4,6.81,111,151,120,146,297,318,295
150,656529,"Hentges, Sam",944,15.9,0.118,0.029,0.2,0.147,0.131,0.147,0.129,4,34,80.6,-8.1,2317,88,88.31,24,67,83,0.3,6.64,115,155,120,151,290,315,296
147,664294,"Moreta, Dauri",613,24,0.103,0.103,0.182,0.207,0.201,0.191,0.107,3,29,85.6,6.5,1996,85.7,85.49,22,45,102,-0.2,6.1,111,152,124,147,296,318,286
146,607625,"Lugo, Seth",1079,13.5,0.313,0.188,0.333,0.5,0.361,0.364,0.311,10,32,86.8,22.8,2441,88.9,88.54,16,66,80,-0.4,5.89,109,153,119,148,305,329,297
144,664076,"Cleavinger, Garrett",347,41.5,0.146,0.146,0.2,0.293,0.193,0.21,0.183,6,41,85.8,13.3,2637,82.7,82.58,26,70,74,-0.1,6.14,102,154,117,149,297,322,295
144,605463,"Scott, Tayler",255,56.5,0.375,0.156,0.478,0.531,0.41,0.275,0.253,12,32,88.4,10.6,2769,83.9,82.85,20,61,83,-1,5.64,111,157,121,150,301,314,300
142,657240,"Merryweather, Julian",417,34.1,0.182,0.045,0.267,0.227,0.196,0.162,0.134,8,44,83.5,21.8,2353,87.7,88.19,25,74,68,0.5,6.51,104,152,120,148,299,321,292
140,622786,"Tinoco, Jesus",350,40,0.172,0.103,0.19,0.276,0.24,0.264,0.221,5,29,84.4,16.5,2367,88.2,87.71,22,67,73,-0.5,5.96,112,155,120,147,294,317,294
139,572125,"Selman, Sam",295,47.1,0.209,0.302,0.192,0.512,0.313,0.282,0.206,9,43,87.4,19.6,2329,79.3,79.58,19,80,59,0.3,6.42,115,154,126,149,297,320,296
139,570663,"Robles, Hansel",422,32.9,0.25,0.344,0.217,0.594,0.376,0.378,0.261,8,32,90.7,11,2287,88.7,88.89,15,66,73,0.2,6.2,111,154,120,150,293,329,294
139,650204,"Ruiz, Norge",366,38,0.344,0.313,0.45,0.656,0.449,0.378,0.251,11,32,98.4,17.2,2584,86.7,86.46,21,71,68,-0.2,6.1,107,151,119,148,302,322,293
138,667297,"Nance, Tommy",751,18.4,0.222,0.111,0.292,0.333,0.264,0.289,0.254,8,36,89.1,-5.6,2652,86.9,86.9,22,72,66,0,6.18,104,152,118,148,304,315,287
136,543238,"Gose, Anthony",389,35,0,0,0,0,0.028,0.076,0.036,0,24,87.3,0.6,2288,86.1,82.17,30,45,91,-3.9,6,112,153,121,149,294,315,288
136,656685,"Martin, Brett",750,18.1,0.209,0.116,0.242,0.326,0.26,0.284,0.232,9,43,85.4,12.5,2207,86.8,87,22,81,55,0.2,6.45,110,152,118,148,298,322,294
135,596082,"Reed, Jake",307,44,0.286,0.314,0.32,0.6,0.415,0.361,0.231,10,35,88,24.1,2457,81.8,80.31,19,64,71,-1.5,5.36,109,152,118,146,303,324,295
135,676760,"Marinaccio, Ron",757,17.8,0.24,0.16,0.353,0.4,0.317,0.231,0.181,6,25,83,23.9,2354,80.4,80.59,15,51,84,0.2,6.65,108,152,120,148,298,326,281
135,657272,"Uelmen, Erich",463,29.2,0.13,0.261,0.091,0.391,0.318,0.295,0.124,3,23,79.6,24,2419,83,80.37,26,52,83,-2.6,6.73,108,151,117,149,303,318,288
134,686752,"Pepiot, Ryan",737,18.2,0.3,0.233,0.318,0.533,0.396,0.313,0.218,9,30,87.5,19.7,2693,86.7,87.67,17,61,73,1,6.65,105,154,118,149,295,315,294
134,664126,"Fairbanks, Pete",352,38.1,0.2,0,0.273,0.2,0.171,0.164,0.178,6,30,87.6,7.6,2465,85.8,86.12,20,65,69,0.3,6.46,110,158,114,152,299,325,298
133,606160,"Montero, Rafael",1093,12.2,0.19,0.048,0.25,0.238,0.186,0.17,0.135,4,21,89.5,22.4,2345,87.9,87.44,10,38,95,-0.5,6.1,111,152,113,146,296,324,290
132,445276,"Jansen, Kenley",1006,13.1,0.206,0.176,0.217,0.382,0.264,0.229,0.175,7,34,85.4,17.7,2459,81.2,82.17,14,56,76,1,6.82,116,154,128,147,306,324,301
131,543606,"Odorizzi, Jake",1798,7.3,0.25,0.143,0.261,0.393,0.277,0.302,0.288,7,28,85.7,17.9,2067,82.6,82.44,10,50,81,-0.2,6.13,111,155,120,148,301,323,292
131,592848,"Weiss, Zack",209,62.7,0.1,0.1,0.133,0.2,0.189,0.204,0.127,3,30,84.4,25.5,2535,86.6,86.17,29,61,70,-0.4,6.07,108,153,117,147,294,320,288
131,666721,"Castillo, Max",697,18.8,0.25,0.208,0.263,0.458,0.333,0.371,0.269,6,24,92.1,14.9,2377,83.4,83.83,17,60,71,0.4,6.55,113,158,122,149,293,326,297
130,643290,"Dunn, Justin",540,24.1,0.212,0.121,0.24,0.333,0.274,0.332,0.291,7,33,84.9,13,2357,83.5,73.77,21,65,65,-9.7,6.53,113,152,122,148,293,319,287
130,660813,"Graterol, Brusdar",675,19.3,0.158,0.184,0.211,0.342,0.213,0.256,0.193,6,38,91.6,5.7,2529,90.6,89.99,32,83,47,-0.6,5.8,115,152,123,150,299,315,290
128,593974,"Peralta, Wandy",816,15.7,0.167,0.167,0.214,0.333,0.232,0.205,0.149,4,24,84.6,23.3,2241,87.6,87.46,30,63,65,-0.1,6.13,114,153,118,150,290,324,287
128,608638,"Chargois, JT",334,38.3,0.176,0.206,0.238,0.382,0.26,0.194,0.132,6,34,83.6,9.5,2550,87.3,87.34,23,68,60,0,6.26,104,156,116,148,302,326,296
128,640448,"Finnegan, Kyle",1053,12.2,0.28,0.32,0.294,0.6,0.395,0.404,0.321,7,25,85.8,9.3,2145,89,89.65,25,61,67,0.7,6.48,115,153,120,146,309,321,296
127,641835,"Mayza, Tim",731,17.4,0.259,0.444,0.267,0.704,0.399,0.363,0.263,7,27,96.3,12,2200,88.6,88.59,21,58,69,0,6.36,111,152,121,148,300,320,292
127,543101,"DeSclafani, Anthony",329,38.6,0.452,0.065,0.583,0.516,0.434,0.363,0.325,14,31,90.5,14.5,2204,87.4,88.24,20,59,68,0.8,6.59,107,151,112,147,294,320,296
126,621593,"Castro, Anthony",260,48.5,0.207,0.241,0.222,0.448,0.328,0.352,0.255,6,29,82.2,5.3,2593,84.4,85.44,21,56,70,1,6.81,109,156,122,148,296,316,291
125,650911,"Sánchez, Cristopher",662,18.9,0.32,0.12,0.364,0.44,0.356,0.239,0.208,8,25,84.9,-2.3,1912,84.8,85.75,14,62,63,0.9,6.94,109,148,114,146,296,323,286
124,605347,"López, Jorge",1161,10.7,0.188,0.219,0.25,0.406,0.289,0.314,0.234,6,32,84.6,12.3,2369,87.4,87.55,23,61,63,0.1,6.27,107,152,115,147,308,323,291
124,607481,"Bummer, Aaron",457,27.1,0.143,0,0.313,0.143,0.168,0.187,0.149,5,35,81.9,7.6,2488,82,81.55,19,45,79,-0.5,6.32,107,147,109,143,295,322,295
123,501925,"Smith, Joe",450,27.3,0.368,0.526,0.267,0.895,0.548,0.431,0.314,7,19,86.2,21.9,2223,76.9,77.2,10,48,75,0.3,6.62,108,153,115,147,298,331,290
123,544727,"Familia, Jeurys",817,15.1,0.25,0.179,0.316,0.429,0.289,0.247,0.238,7,28,82.7,13.1,2185,88.7,87.95,15,53,70,-0.8,5.7,109,151,121,144,299,328,291
123,686610,"Waldichuk, Ken",586,21,0.121,0.152,0.15,0.273,0.219,0.254,0.148,4,33,79.1,19.8,2289,81,81.85,21,62,61,0.9,6.93,112,150,115,149,301,325,294
123,647315,"Pop, Zach",536,22.9,0.222,0.074,0.3,0.296,0.224,0.291,0.277,6,27,87.1,11.1,2406,85,85.01,11,53,70,0,6.28,110,151,117,149,300,320,292
123,543507,"May, Trevor",465,26.5,0.182,0.136,0.176,0.318,0.235,0.25,0.205,4,22,87.8,19.2,2425,84.8,85.98,10,43,80,1.2,6.96,111,155,117,150,300,328,299
122,642100,"Speier, Gabe",298,40.9,0.152,0,0.192,0.152,0.146,0.195,0.176,5,33,87.6,16.3,2091,81.9,81.73,13,56,66,-0.2,6.05,108,155,118,147,299,322,303
122,660730,"Rodriguez, Elvin",534,22.8,0.25,0.214,0.316,0.464,0.316,0.272,0.258,7,28,87.9,8.5,2422,82.9,83.45,16,53,69,0.5,6.55,110,155,122,149,308,332,291
122,642585,"Bautista, Félix",995,12.3,0.333,0.143,0.467,0.476,0.364,0.394,0.355,7,21,88.7,16.9,2458,85.2,85.55,17,40,82,0.3,6.44,106,153,114,148,308,322,291
122,542947,"Bleier, Richard",768,15.9,0.211,0.053,0.364,0.263,0.232,0.161,0.14,4,19,80.4,10.8,2017,77.7,77.92,22,52,70,0.2,6.65,113,148,112,150,292,315,297
122,621111,"Buehler, Walker",1046,11.7,0.182,0.212,0.25,0.394,0.244,0.235,0.176,6,33,86.7,14,2671,83.5,83.94,28,71,51,0.4,6.53,110,154,121,148,307,319,289
118,621248,"Garza Jr., Ralph",514,23,0.286,0.143,0.333,0.429,0.345,0.3,0.248,8,28,83,16.9,2367,77.5,76.76,17,54,64,-0.7,6.04,102,151,115,147,306,323,290
118,676050,"Naughton, Packy",562,21,0.35,0.3,0.429,0.65,0.438,0.379,0.316,7,20,85.6,18,2350,80.9,80.16,15,45,73,-0.7,5.72,116,156,115,150,297,322,301
118,677053,"Nardi, Andrew",374,31.6,0.32,0.24,0.467,0.56,0.399,0.378,0.282,8,25,86.2,23.6,2321,83.9,84.23,23,61,57,0.3,6.77,113,151,120,149,298,314,290
117,658551,"Fernández, Junior",333,35.1,0.304,0.174,0.4,0.478,0.389,0.328,0.251,7,23,85.6,3.9,2120,88.9,89.17,22,50,67,0.3,6.57,112,152,117,149,307,322,301
116,670124,"Oller, Adam",1294,9,0.25,0.1,0.278,0.35,0.246,0.224,0.191,5,20,85.7,12.3,1769,84.3,83.84,13,45,71,-0.5,6.24,110,152,121,146,299,320,295
116,658431,"Medina, Adonis",414,28,0.333,0.167,0.409,0.5,0.371,0.299,0.29,10,30,88.7,6.2,2412,86.4,85.77,14,58,58,-0.6,5.86,110,151,119,145,298,327,297
116,672715,"Patiño, Luis",388,29.9,0.37,0.444,0.333,0.815,0.497,0.356,0.276,10,27,87.4,21.5,2388,84.3,84.78,15,61,55,0.5,6.66,102,153,115,149,307,330,295
116,666818,"Frías, Luis",356,32.6,0.318,0.182,0.429,0.5,0.394,0.234,0.171,7,22,90.5,9.9,2029,85.4,85.11,15,42,74,-0.3,6.18,110,150,123,147,297,323,295
