pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
2341,605483,"Snell, Blake",2341,100,0.216,0.126,0.308,0.342,0.282,0.279,0.207,103,476,89.7,16.8,2376,91.5,92.11,368,1122,1219,0.6,6.74,110,156,118,149,298,320,299
2327,593423,"Montas, Frankie",2327,100,0.249,0.153,0.301,0.402,0.309,0.311,0.242,137,550,87,10.6,2116,91.6,91.02,329,1194,1133,-0.6,5.92,112,155,119,147,293,319,294
2323,657746,"Ryan, Joe",2391,97.2,0.214,0.172,0.256,0.386,0.298,0.297,0.216,113,529,87.7,23.9,2183,88.1,88.05,300,1177,1146,0,6.3,111,159,118,151,298,331,294
2292,605200,"Davies, Zach",2292,100,0.241,0.172,0.258,0.412,0.315,0.329,0.25,122,507,86.5,12.4,1984,85.2,84.6,207,967,1324,-0.6,6.01,110,152,120,148,302,322,298
2277,675911,"Strider, Spencer",2277,100,0.18,0.084,0.292,0.264,0.235,0.242,0.179,86,478,88,14,2345,94.4,95.45,397,1138,1139,1.1,6.92,114,152,124,150,305,324,302
2275,641745,"Keller, Brad",2275,100,0.277,0.15,0.311,0.427,0.337,0.323,0.256,153,553,89.1,6.5,2362,91.3,91.03,239,1110,1165,-0.3,5.95,109,155,115,147,300,324,303
2272,425844,"Greinke, Zack",2272,100,0.286,0.131,0.306,0.417,0.321,0.336,0.284,157,549,88.7,12.4,2233,84.2,83.77,182,1049,1223,-0.4,5.9,110,156,118,148,302,326,301
2262,663460,"Bubic, Kris",2262,100,0.306,0.169,0.353,0.475,0.371,0.362,0.286,156,510,89.4,10.1,2114,86.1,86.45,226,1063,1199,0.3,6.54,107,154,116,147,301,324,300
2253,641712,"Hudson, Dakota",2253,100,0.273,0.103,0.303,0.375,0.326,0.343,0.276,141,517,88.6,6.2,2187,88.9,89.1,175,992,1261,0.2,6.3,112,154,113,148,299,322,302
2239,622072,"Wood, Alex",2239,100,0.262,0.145,0.317,0.407,0.315,0.31,0.248,132,504,88.4,8.2,1981,88.3,88.16,269,1077,1162,-0.1,6.22,108,152,116,147,300,322,292
2239,656876,"Rasmussen, Drew",2239,100,0.222,0.125,0.264,0.347,0.27,0.29,0.238,121,545,88.7,9.8,2498,90.5,90.61,299,1184,1054,0.1,6.48,108,154,112,150,302,326,299
2232,656605,"Keller, Mitch",2661,83.9,0.285,0.134,0.332,0.419,0.347,0.329,0.261,141,494,87.7,5.4,2377,91.1,91.11,202,1005,1227,0,6.33,107,152,116,150,304,324,300
2230,621076,"Kaprielian, James",2230,100,0.239,0.176,0.264,0.414,0.322,0.332,0.254,121,507,88,16.5,2064,89.2,88.65,226,1066,1164,-0.5,6.05,112,154,117,150,295,319,296
2229,657248,"Otto, Glenn",2229,100,0.236,0.166,0.257,0.402,0.325,0.343,0.247,119,505,88.4,12.7,2332,87.2,87.83,233,1007,1222,0.6,6.79,113,154,118,149,298,320,296
2203,623167,"Flexen, Chris",2204,100,0.25,0.159,0.273,0.408,0.315,0.331,0.256,132,529,88.2,17.8,2124,87.1,86.54,234,1075,1128,-0.6,5.98,110,152,118,146,290,323,296
2200,668881,"Greene, Hunter",2200,100,0.222,0.198,0.281,0.42,0.318,0.31,0.22,104,469,89.4,20.3,2346,94,94.11,343,1074,1126,0.1,6.38,116,153,121,147,293,320,294
2181,672282,"Detmers, Reid",2181,100,0.231,0.147,0.278,0.377,0.3,0.312,0.243,110,477,89,16.4,2106,86.7,85.55,267,1054,1127,-1.2,5.67,110,152,115,149,296,322,291
2181,573186,"Stroman, Marcus",2181,100,0.234,0.143,0.272,0.377,0.291,0.308,0.254,123,525,88.5,7,2360,89.2,88.62,224,1000,1181,-0.6,5.77,108,152,117,155,298,320,294
2180,605164,"Bundy, Dylan",2180,100,0.271,0.188,0.285,0.459,0.329,0.322,0.263,151,558,88.6,18.3,2146,83.4,82.68,240,1137,1043,-0.7,5.83,110,158,118,150,298,328,294
2167,453286,"Scherzer, Max",2167,100,0.207,0.113,0.279,0.319,0.254,0.265,0.202,108,523,86.9,20.6,2278,88.4,87.92,346,1132,1035,-0.5,6.19,113,157,118,149,299,329,299
2150,668676,"Plesac, Zach",2153,99.9,0.26,0.166,0.289,0.426,0.324,0.351,0.278,136,523,89.1,12.7,2030,87.6,87.43,244,1108,1042,-0.2,6.11,109,157,118,150,293,319,296
2149,605488,"Springs, Jeffrey",2149,100,0.222,0.131,0.28,0.353,0.272,0.282,0.231,114,513,87.2,14.9,1947,86.4,86.47,319,1081,1068,0.1,6.45,105,155,113,149,301,325,297
2101,641816,"Mahle, Tyler",2101,100,0.23,0.166,0.279,0.396,0.303,0.291,0.214,104,452,88.3,17.2,2236,89.3,89.82,255,952,1149,0.5,6.6,115,155,120,147,291,320,292
2092,669923,"Kirby, George",2092,100,0.264,0.129,0.332,0.393,0.302,0.284,0.233,135,511,88.8,11,2126,90.8,91.44,233,1101,991,0.6,6.63,111,152,117,147,292,322,298
2080,605507,"Thompson, Zach",2080,100,0.28,0.166,0.309,0.446,0.346,0.347,0.281,138,493,88,11.1,2344,86.6,86.61,234,977,1102,0,6.21,108,151,115,149,301,322,299
2062,592351,"Gray, Jon",2062,100,0.222,0.153,0.271,0.375,0.292,0.295,0.23,105,472,87.7,11.1,2150,90.5,90.69,261,1008,1054,0.2,6.47,114,154,120,149,298,321,295
2059,596295,"Gomber, Austin",2059,100,0.281,0.199,0.31,0.48,0.347,0.33,0.267,137,488,87.6,11.8,2182,85.2,85.79,221,1008,1051,0.6,6.51,108,152,120,146,305,330,299
2033,548389,"Stripling, Ross",2033,100,0.229,0.125,0.269,0.354,0.268,0.294,0.251,117,511,88.6,12.2,2057,86.6,86.04,246,1047,986,-0.6,5.96,110,163,120,151,294,320,299
2032,657006,"Steele, Justin",2032,100,0.244,0.095,0.318,0.339,0.296,0.295,0.237,111,454,86.9,7.3,2532,88.5,88.64,231,961,1071,0.1,6.26,106,151,115,149,300,319,291
2026,592789,"Syndergaard, Noah",2026,100,0.263,0.145,0.296,0.408,0.312,0.325,0.265,138,525,86.6,11.8,2017,88.8,89.39,203,1010,1011,0.6,6.68,112,151,114,151,295,323,293
2022,458681,"Lynn, Lance",2022,100,0.247,0.16,0.294,0.407,0.304,0.296,0.243,119,481,88.1,14.2,2454,90.3,90.47,302,1058,964,0.2,6.33,109,154,112,149,295,325,295
2015,664062,"Gonsolin, Tony",2015,100,0.172,0.127,0.207,0.299,0.238,0.276,0.22,79,458,88.8,13.7,2137,87.8,87.4,270,1002,1013,-0.4,5.98,112,158,121,150,296,316,295
2011,656629,"Kopech, Michael",2011,100,0.198,0.149,0.223,0.347,0.286,0.308,0.216,85,429,89.7,18.1,2467,90.2,90.45,218,901,1109,0.3,6.61,110,152,111,149,299,327,299
2005,666120,"Anderson, Ian",2005,100,0.264,0.144,0.313,0.408,0.333,0.323,0.254,115,436,89.1,8.4,1786,89.8,90.49,267,940,1065,0.7,6.9,111,152,120,148,305,326,302
1993,680694,"Bradish, Kyle",1993,100,0.265,0.154,0.314,0.419,0.334,0.327,0.253,119,449,89.6,8.4,2304,90.5,90.84,214,905,1088,0.3,6.53,108,155,116,149,302,322,295
1990,448179,"Hill, Rich",1990,100,0.258,0.174,0.305,0.432,0.325,0.313,0.24,125,484,87.5,14.3,2406,79.5,78.96,207,943,1047,-0.5,6.12,105,153,116,149,289,325,293
1949,608379,"Wacha, Michael",1949,100,0.233,0.176,0.26,0.41,0.301,0.329,0.254,111,476,88.2,12.8,1944,88.3,88.74,204,984,965,0.4,6.6,110,158,116,150,292,328,296
1947,665152,"Kremer, Dean",1947,100,0.262,0.128,0.3,0.39,0.312,0.326,0.265,123,469,87.9,14.2,2258,88.1,87.93,219,987,960,-0.2,6.28,109,157,116,150,300,322,296
1940,669432,"Rogers, Trevor",1940,100,0.274,0.194,0.33,0.468,0.354,0.338,0.263,116,423,88,12.1,2047,89.5,89.73,244,950,990,0.2,6.71,104,152,118,149,301,316,291
1926,605182,"Clevinger, Mike",1931,99.7,0.234,0.179,0.251,0.413,0.315,0.332,0.247,102,436,87.9,18.5,2272,88.4,89.19,226,929,996,0.8,6.81,114,163,117,151,295,319,300
1914,669373,"Skubal, Tarik",1914,100,0.237,0.135,0.301,0.372,0.289,0.285,0.231,104,438,88.9,10.7,2045,90.1,89.99,256,970,944,-0.1,6.22,108,154,114,147,302,328,293
1889,656849,"Peterson, David",1889,100,0.236,0.142,0.315,0.378,0.313,0.308,0.231,93,394,89.3,7.6,2093,88.9,89.86,255,843,1046,1,7.03,108,153,117,147,300,327,298
1885,621244,"Berríos, José",2721,69.3,0.318,0.187,0.343,0.505,0.38,0.369,0.296,162,509,89.5,13.4,2035,91.8,91.87,168,965,920,0.1,6.46,108,160,118,150,293,321,300
1878,624522,"Thompson, Keegan",1878,100,0.239,0.172,0.282,0.411,0.322,0.326,0.241,103,431,88.7,12.9,2446,89.8,86.44,212,867,1011,-3.4,6.23,109,152,117,154,300,322,293
1878,676879,"Ashby, Aaron",1878,100,0.254,0.163,0.325,0.416,0.331,0.301,0.222,106,418,85.9,1.8,2225,88.7,87.38,244,830,1048,-1.3,5.52,107,150,117,146,296,318,296
1873,502179,"Espino, Paolo",1873,100,0.287,0.206,0.31,0.493,0.35,0.336,0.271,131,456,88.4,13.5,2502,81.5,81.51,180,842,1031,0,6.49,114,156,125,146,301,320,299
1872,543243,"Gray, Sonny",1872,100,0.224,0.125,0.278,0.349,0.283,0.298,0.24,99,441,87.9,11.9,2613,86.8,86.95,178,813,1059,0.2,6.46,110,157,117,150,295,328,290
1848,605288,"Houser, Adrian",1848,100,0.258,0.13,0.289,0.388,0.317,0.341,0.272,103,400,88.2,9.7,2066,90.4,90.81,136,797,1051,0.4,6.58,110,152,119,145,296,318,296
1843,579328,"Kikuchi, Yusei",1843,100,0.243,0.251,0.293,0.493,0.366,0.361,0.247,93,383,91.5,9.7,2200,91.1,91.82,271,875,968,0.7,6.84,107,153,120,147,303,321,294
1841,477132,"Kershaw, Clayton",1842,99.9,0.206,0.103,0.269,0.31,0.245,0.247,0.212,96,465,86.8,11.3,2476,86.1,86.2,270,935,906,0.1,6.35,108,155,116,146,300,313,291
1825,669060,"Wilson, Bryse",1825,100,0.287,0.198,0.305,0.485,0.356,0.358,0.291,132,460,90.6,11.3,1980,87.9,88.32,155,873,952,0.4,6.51,108,151,115,149,300,323,299
1802,596001,"Junis, Jakob",1802,100,0.269,0.175,0.318,0.444,0.328,0.316,0.262,120,446,88.5,11.7,2209,86.2,85.54,177,823,979,-0.7,5.81,112,153,117,149,299,326,298
1798,543606,"Odorizzi, Jake",1798,100,0.258,0.144,0.293,0.401,0.315,0.314,0.255,106,411,87.7,19.5,1990,88.5,88.24,200,901,897,-0.3,6.13,114,155,122,148,298,322,297
1796,669169,"Heasley, Jonathan",1796,100,0.267,0.21,0.276,0.478,0.355,0.353,0.268,108,404,90.1,14.6,2271,88,87.41,160,827,969,-0.6,6.23,108,157,116,149,299,324,303
1787,621368,"Hearn, Taylor",1787,100,0.268,0.16,0.327,0.427,0.337,0.337,0.265,107,400,89,14.9,2202,91.3,91.11,191,859,928,-0.2,6.35,112,153,119,148,299,322,294
1787,502042,"Archer, Chris",1787,100,0.228,0.163,0.26,0.391,0.312,0.337,0.26,87,381,89.4,10.7,2249,89.6,89.6,193,797,990,0,6.18,111,157,117,150,299,332,289
1783,660761,"Suarez, José",1783,100,0.243,0.161,0.29,0.404,0.309,0.298,0.234,103,423,88.3,11.9,2172,86,85.6,223,911,872,-0.4,6.11,111,152,115,150,297,322,291
1768,628711,"Urías, Julio",2622,67.4,0.198,0.144,0.226,0.342,0.264,0.271,0.211,87,439,87.2,15.1,2377,91.2,90.44,234,954,814,-0.8,5.76,108,155,118,148,301,315,288
1762,608723,"Voth, Austin",1762,100,0.275,0.156,0.32,0.432,0.331,0.324,0.256,111,403,88.2,16.4,2585,87.1,86.58,208,844,918,-0.5,6.19,109,157,119,149,301,322,296
1759,571800,"Hutchison, Drew",1759,100,0.273,0.158,0.295,0.432,0.338,0.354,0.276,114,417,89.5,13.8,2330,89.5,89.06,168,839,920,-0.4,5.98,109,155,114,146,300,330,292
1756,668933,"Ashcraft, Graham",1756,100,0.281,0.123,0.314,0.404,0.326,0.311,0.263,119,423,86.8,3.9,2427,94.1,87.61,161,867,889,-6.5,5.6,113,151,118,147,290,319,290
1753,669467,"Pallante, Andre",1753,100,0.274,0.114,0.313,0.387,0.32,0.302,0.254,113,413,89.1,-3.6,2335,90.4,90.6,140,788,965,0.2,6.57,113,152,115,148,299,322,300
1750,501985,"Minor, Mike",1750,100,0.296,0.24,0.312,0.536,0.385,0.33,0.256,120,405,87.8,18.8,2456,86.5,85.53,162,806,944,-1,5.54,110,150,117,146,294,320,286
1739,543135,"Eovaldi, Nathan",1739,100,0.264,0.193,0.3,0.457,0.325,0.321,0.258,115,435,89.4,10.4,2027,89.1,89.64,230,912,827,0.5,6.65,111,157,117,151,294,328,295
1723,592767,"Smyly, Drew",1814,95,0.245,0.187,0.271,0.432,0.315,0.32,0.254,97,396,86.6,16.3,2127,85.8,85.08,227,897,826,-0.7,5.78,108,153,116,150,301,321,292
1720,607259,"Martinez, Nick",1720,100,0.239,0.159,0.276,0.398,0.315,0.304,0.233,96,402,86.3,11.2,2230,87.2,86.48,208,818,902,-0.7,5.93,113,162,119,151,295,321,301
1715,669952,"White, Mitch",1715,100,0.276,0.148,0.321,0.424,0.332,0.315,0.259,110,399,87.4,14.3,2313,88.9,88.65,157,832,883,-0.2,6.26,109,156,118,149,297,319,296
1700,621112,"Blackburn, Paul",1762,96.5,0.258,0.191,0.293,0.449,0.331,0.315,0.258,107,414,87.6,8.7,2221,87.2,87.26,183,763,937,0.1,6.29,113,154,117,148,296,319,296
1694,592716,"Sampson, Adrian",1694,100,0.253,0.13,0.288,0.383,0.302,0.324,0.266,101,399,87.8,13.3,2121,89.4,84.9,172,817,877,-4.5,6.39,110,152,116,157,299,321,294
1681,666157,"Lodolo, Nick",1779,94.5,0.228,0.159,0.31,0.387,0.319,0.308,0.218,83,364,88.7,11.9,2414,89.7,89.77,234,763,918,0.1,6.45,111,150,119,146,293,316,284
1675,663372,"Feltner, Ryan",1675,100,0.266,0.193,0.3,0.46,0.343,0.34,0.26,102,383,89.7,13.3,2351,89.2,89.76,160,773,902,0.6,6.41,112,151,120,148,304,328,301
1654,547179,"Lorenzen, Michael",1654,100,0.224,0.141,0.262,0.365,0.303,0.307,0.233,81,362,87.9,9.8,2332,89.4,88.58,198,787,865,-0.8,5.87,112,152,114,152,294,321,292
1647,660271,"Ohtani, Shohei",2629,62.6,0.226,0.116,0.331,0.342,0.274,0.264,0.218,86,380,87.5,8.4,2093,91.7,92.48,234,787,860,0.8,6.79,114,155,114,154,294,322,294
1644,666200,"Luzardo, Jesús",1644,100,0.191,0.144,0.254,0.335,0.267,0.287,0.218,69,361,88.7,13.1,2161,90.3,89.29,239,755,889,-1,5.75,105,153,119,149,299,314,290
1642,657093,"Watkins, Spenser",1642,100,0.281,0.142,0.308,0.423,0.331,0.345,0.285,119,423,89.5,11.4,2373,86.2,85.57,154,782,860,-0.6,6.22,108,157,115,150,302,322,295
1622,622663,"Severino, Luis",1639,99,0.195,0.159,0.237,0.354,0.272,0.269,0.204,71,364,88.5,10.6,2200,91.9,91.54,221,798,824,-0.4,6.25,112,156,119,150,299,330,290
1622,570632,"Ureña, José",1622,100,0.285,0.136,0.312,0.421,0.34,0.341,0.271,109,382,88,7.4,2141,92.6,92.83,147,758,864,0.2,6.25,110,151,118,149,304,328,302
1591,641302,"Alexander, Tyler",1591,100,0.275,0.198,0.281,0.473,0.337,0.355,0.282,108,393,88.2,16.2,2135,86.1,86.18,137,806,785,0.1,6.27,106,153,116,145,302,329,292
1588,672710,"Contreras, Roansy",1588,100,0.225,0.189,0.257,0.414,0.312,0.325,0.24,82,365,89.9,17.9,2462,89,89.16,208,755,832,0.2,6.38,108,152,116,149,303,323,299
1587,650644,"Civale, Aaron",1588,99.9,0.249,0.174,0.297,0.424,0.313,0.303,0.246,93,373,88.4,13.3,2600,84.7,82.76,181,744,843,-1.9,5.79,112,156,118,149,293,316,292
1521,622608,"Senzatela, Antonio",1521,100,0.349,0.155,0.386,0.504,0.386,0.35,0.311,133,381,89.1,6,2123,90.4,90.3,117,723,798,-0.1,6.01,110,152,117,148,303,329,303
1504,669330,"Wells, Tyler",1649,91.2,0.228,0.177,0.242,0.404,0.301,0.309,0.234,81,356,88.1,17.8,2426,89.2,89.22,191,769,735,0,6.35,109,158,115,150,303,321,295
1468,593958,"Rodriguez, Eduardo",1469,99.9,0.247,0.156,0.279,0.403,0.317,0.317,0.249,87,352,86.8,11.9,2124,89.6,89.48,125,691,777,-0.1,6.15,107,154,116,146,302,329,291
1436,666129,"Garrett, Braxton",1436,100,0.254,0.148,0.322,0.402,0.319,0.312,0.247,86,338,89,9.1,2190,87.1,86.93,184,691,745,-0.2,6.4,106,152,116,149,298,315,287
1407,592866,"Williams, Trevor",1407,100,0.253,0.16,0.302,0.413,0.314,0.298,0.232,87,344,87,17.8,2145,87.9,88.64,163,687,720,0.7,6.73,111,154,119,149,299,328,300
1380,640444,"Crowe, Wil",1380,100,0.235,0.121,0.28,0.356,0.308,0.317,0.248,68,289,87,9.7,2320,89.6,89.98,172,626,754,0.4,6.5,106,152,116,149,304,323,299
1355,642232,"Yarbrough, Ryan",1355,100,0.276,0.172,0.306,0.448,0.345,0.324,0.251,88,319,84.1,16.2,2018,79.3,79.25,151,681,674,-0.1,6.39,104,155,119,147,303,322,295
1353,642547,"Peralta, Freddy",1353,100,0.19,0.113,0.247,0.303,0.256,0.257,0.19,54,284,86.8,16.6,2195,86.9,87.99,177,595,758,1.1,7.07,111,153,122,146,296,319,295
1347,543294,"Hendricks, Kyle",1347,100,0.26,0.211,0.285,0.471,0.341,0.345,0.27,85,327,87.1,16.1,2100,82.9,81.95,147,614,733,-0.9,5.67,109,152,116,156,298,320,296
1330,656271,"Burke, Brock",1330,100,0.211,0.144,0.271,0.356,0.278,0.284,0.219,63,298,87.7,12.6,2209,92.5,93.43,154,626,704,0.9,6.93,112,153,118,148,301,321,294
1296,676710,"Crawford, Kutter",1296,100,0.269,0.189,0.322,0.458,0.344,0.331,0.253,81,301,89.1,17,2317,89.1,88.75,158,618,678,-0.3,6.14,112,158,117,150,292,327,293
1295,663559,"Falter, Bailey",1295,100,0.263,0.214,0.292,0.477,0.338,0.331,0.262,85,323,89,17.6,1945,87.3,89.12,150,630,665,1.8,7.45,109,152,117,146,302,324,286
1294,670124,"Oller, Adam",1294,100,0.28,0.27,0.28,0.549,0.392,0.366,0.264,82,293,89.9,18.9,2067,89.4,89.23,133,628,666,-0.2,6.26,112,152,117,148,299,322,296
1287,689225,"Brieske, Beau",1287,100,0.236,0.175,0.242,0.411,0.306,0.36,0.286,73,309,88.6,17,2298,89.2,88.43,117,651,636,-0.8,5.81,110,157,117,148,302,330,296
1285,592826,"Velasquez, Vince",1286,99.9,0.235,0.187,0.27,0.422,0.313,0.331,0.243,68,289,91.3,19.3,2339,88.8,89.27,156,624,661,0.5,6.59,109,150,113,147,299,326,298
1273,656945,"Scott, Tanner",1273,100,0.236,0.112,0.347,0.348,0.321,0.316,0.223,55,233,85.5,7.5,2668,92.1,91.89,208,583,690,-0.2,6.24,105,151,117,148,302,320,295
1258,669022,"Gore, MacKenzie",1258,100,0.248,0.128,0.312,0.376,0.323,0.349,0.259,66,266,90.2,13.8,2195,90.5,91.31,140,584,674,0.8,6.87,109,157,119,149,295,316,293
1248,519043,"Moore, Matt",1248,100,0.187,0.088,0.257,0.275,0.257,0.263,0.187,49,262,87.1,15.3,2342,88.5,87.97,197,633,615,-0.5,6.17,110,153,118,147,300,320,295
1235,570666,"Cessa, Luis",1235,100,0.25,0.188,0.266,0.438,0.327,0.325,0.253,76,304,89.1,7.8,2244,88.3,86.48,126,574,661,-1.8,5.67,112,153,120,147,292,320,292
1234,592761,"Smith, Caleb",1234,100,0.218,0.211,0.236,0.429,0.329,0.305,0.211,57,261,85.1,23.9,2334,87.8,86.58,173,601,633,-1.2,5.7,110,152,123,148,299,321,295
1232,434671,"Sánchez, Aníbal",1232,100,0.217,0.198,0.218,0.415,0.32,0.332,0.25,55,253,87.5,18.3,1895,85.3,85.35,108,555,677,0,6.3,111,154,122,147,299,314,298
1230,571760,"Heaney, Andrew",1230,100,0.214,0.214,0.293,0.429,0.311,0.287,0.203,60,280,90.1,16.5,2471,89.4,88.96,225,629,601,-0.4,6.11,109,156,117,147,299,315,290
1222,541640,"Ramírez, Erasmo",1222,100,0.245,0.146,0.268,0.39,0.294,0.291,0.247,79,323,88,11.6,2292,90.2,90.37,135,631,591,0.2,6.41,113,155,125,146,301,317,297
1215,665795,"Cabrera, Edward",1215,100,0.177,0.149,0.207,0.325,0.284,0.312,0.209,44,249,85.3,12.4,2139,90.9,91.15,167,536,679,0.2,6.45,110,154,118,151,296,318,292
1210,669211,"Akin, Keegan",1235,98,0.226,0.142,0.271,0.368,0.282,0.287,0.236,67,296,86.9,7.4,2175,89.3,88.44,168,643,567,-0.9,5.86,108,157,117,150,301,321,296
1205,669395,"Coleman, Dylan",1205,100,0.194,0.112,0.247,0.306,0.282,0.302,0.211,47,242,86.1,12.6,2457,91.5,92.08,167,535,670,0.6,6.58,107,155,117,147,301,324,301
1204,672851,"Adon, Joan",1204,100,0.29,0.191,0.338,0.481,0.379,0.371,0.275,76,262,88.4,7.2,2181,90.9,90.5,89,532,672,-0.4,6.33,112,153,120,143,297,320,296
1204,656793,"Nelson, Nick",1204,100,0.257,0.093,0.332,0.35,0.311,0.297,0.222,66,257,87.3,15.2,2034,91.8,91.45,161,564,640,-0.4,6.22,109,148,117,144,294,326,291
1202,445926,"Chavez, Jesse",1202,100,0.264,0.167,0.335,0.431,0.325,0.321,0.263,71,269,89.8,12.9,2110,89,89.06,135,550,651,0.1,6.2,113,154,121,149,303,324,297
1198,605130,"Barlow, Scott",1198,100,0.198,0.126,0.24,0.324,0.261,0.269,0.201,52,262,86.2,11.5,2466,84.7,85.6,180,553,645,0.9,6.8,110,157,118,148,301,325,302
1194,621107,"Eflin, Zach",1194,100,0.241,0.152,0.282,0.393,0.295,0.282,0.227,70,290,85.1,10.2,2132,88.9,89.42,126,570,624,0.5,6.68,109,150,127,138,294,327,294
1194,670174,"Winckowski, Josh",1194,100,0.3,0.191,0.322,0.491,0.366,0.338,0.272,85,283,89.1,5.2,2108,90.4,90.75,93,533,661,0.3,6.49,111,155,116,151,291,326,296
1181,641329,"Baker, Bryan",1181,100,0.23,0.08,0.311,0.31,0.277,0.28,0.226,60,261,89.2,13.1,2281,91.7,92.06,145,531,650,0.4,6.49,108,154,115,148,305,321,294
1175,518553,"Cishek, Steve",1175,100,0.223,0.157,0.267,0.38,0.316,0.329,0.233,54,242,86.2,14.7,2308,84.7,86.55,131,502,673,1.9,7.6,111,154,121,147,300,314,294
1174,608328,"De Jong, Chase",1174,100,0.204,0.176,0.225,0.38,0.3,0.306,0.214,52,255,88.1,20.3,2442,86.6,85.93,132,528,646,-0.7,5.92,109,152,117,148,302,323,297
1172,518617,"Diekman, Jake",1172,100,0.241,0.176,0.328,0.417,0.353,0.319,0.209,52,216,89.1,15.1,2453,90.5,90.25,164,501,671,-0.3,6.33,109,151,115,148,292,325,293
1166,676477,"Whitlock, Garrett",1166,100,0.222,0.157,0.271,0.379,0.278,0.278,0.228,65,293,88.8,15.3,2090,91,92.55,176,598,568,1.6,7.25,113,158,117,152,291,330,296
1165,572971,"Keuchel, Dallas",1165,100,0.349,0.223,0.384,0.572,0.419,0.357,0.289,94,269,88.8,5.5,1918,84,83.51,117,525,640,-0.5,5.98,109,150,116,145,294,320,296
1163,670950,"Richards, Trevor",1163,100,0.237,0.158,0.314,0.396,0.32,0.331,0.236,57,240,89.1,16.5,2309,88.4,88.46,183,522,641,0.1,6.41,110,166,122,151,291,321,299
1161,605347,"López, Jorge",1161,100,0.206,0.093,0.268,0.3,0.27,0.284,0.211,53,257,87.1,1.3,2075,92.8,92.83,132,544,617,0,6.33,108,155,114,148,303,323,293
1160,669920,"Alexander, Jason",1160,100,0.312,0.202,0.329,0.514,0.38,0.357,0.285,88,282,89.5,4,2132,88.1,88.03,86,501,659,-0.1,6.24,111,151,119,145,296,317,297
1157,643377,"Jax, Griffin",1157,100,0.212,0.121,0.271,0.333,0.265,0.278,0.22,56,264,87.8,10.6,2514,89.8,89.13,167,565,592,-0.7,5.87,110,156,119,149,296,329,291
1151,475479,"Phelps, David",1151,100,0.22,0.081,0.294,0.301,0.286,0.307,0.231,52,236,87.5,15.5,2390,88.8,87.11,89,461,690,-1.7,5.28,109,154,120,148,297,319,295
1149,643511,"Rogers, Tyler",1166,98.5,0.248,0.113,0.289,0.362,0.3,0.285,0.238,70,282,83.9,1.3,2103,78.2,77.02,100,513,636,-1.2,5.96,111,150,113,148,297,322,292
1132,592858,"Wick, Rowan",1153,98.2,0.309,0.172,0.38,0.48,0.369,0.355,0.282,79,256,87.8,10.8,2320,90,90.42,125,538,594,0.4,6.65,107,148,115,152,297,320,293
1130,669145,"Zimmermann, Bruce",1130,100,0.321,0.291,0.323,0.613,0.407,0.384,0.302,97,302,90.5,13.1,2243,86.6,86.23,107,574,556,-0.4,6.09,107,156,114,149,308,321,293
1129,656970,"Smeltzer, Devin",1129,100,0.253,0.196,0.254,0.449,0.326,0.322,0.251,67,265,87.9,15.2,2158,83.7,83.02,98,529,600,-0.7,5.85,108,154,117,148,297,330,291
1126,641941,"Pagán, Emilio",1126,100,0.245,0.212,0.32,0.457,0.334,0.307,0.227,60,245,88.8,12.9,2246,91.3,92.07,179,582,544,0.8,6.72,110,156,118,149,296,329,291
1123,642545,"Barría, Jaime",1123,100,0.217,0.176,0.23,0.393,0.29,0.314,0.242,63,290,87.1,15.2,2122,87.8,87.46,133,575,548,-0.3,6.02,113,153,116,152,297,323,293
1121,666808,"Doval, Camilo",1121,100,0.218,0.101,0.298,0.319,0.278,0.266,0.199,54,248,85.6,-1.3,2537,94.1,94.86,162,527,594,0.8,6.58,111,151,115,149,297,322,296
1118,656354,"Davis, Austin",1118,100,0.258,0.127,0.335,0.385,0.333,0.33,0.239,57,221,85.4,15.2,2240,87.6,87.44,135,511,607,-0.2,6.26,109,153,118,149,289,326,294
1115,614179,"Ruiz, José",1115,100,0.231,0.179,0.284,0.41,0.323,0.321,0.229,53,229,89.1,12.8,2206,92.2,91.55,146,500,615,-0.7,5.89,109,151,114,147,298,324,297
1114,680739,"Winder, Josh",1114,100,0.264,0.195,0.282,0.46,0.337,0.349,0.268,69,261,89.1,17.1,1999,88.5,87.52,117,531,583,-1,5.67,112,156,117,150,296,327,293
1111,621345,"Minter, A.J.",1111,100,0.198,0.109,0.289,0.306,0.246,0.242,0.182,49,248,87.2,17.6,2342,93,92.94,189,573,538,-0.1,6.21,112,153,120,150,307,323,296
1102,642397,"Soto, Gregory",1102,100,0.225,0.092,0.296,0.317,0.302,0.313,0.222,49,218,90.8,7,2372,96.3,97.04,133,518,584,0.7,6.69,107,152,112,146,304,331,293
1100,608717,"Stratton, Chris",1100,100,0.291,0.113,0.364,0.405,0.332,0.315,0.256,72,247,89.2,12.4,2807,87.7,88.32,139,528,572,0.6,6.55,108,150,115,147,303,321,299
